customer_id,customer_name,customer_country,customer_state,customer_segment
9470,Bryan Smith,USA,CA,Consumer
7896,Susan Smith,USA,NY,Consumer
2401,Grace Miles,USA,CA,Consumer
5233,Mary Sandoval,USA,TX,Consumer
747,Mary Dyer,USA,CA,Consumer
18041,Iris Norman,USA,KS,Consumer
19064,Gwendolyn Montgomery,USA,CA,Consumer
19097,Cynthia Pitts,USA,OH,Consumer
6501,Mary Smith,USA,OH,Consumer
7577,Mary Bauer,USA,TX,Consumer
17943,Rebecca Bauer,USA,NM,Consumer
4571,Catherine Roman,USA,CA,Consumer
8064,Richard Rich,USA,CA,Consumer
17458,Abigail Lee,USA,CA,Consumer
17296,Amber Murray,USA,CA,Consumer
2172,Gary Gonzalez,USA,CT,Consumer
20645,Lynn Harvey,USA,CA,Consumer
237,Mary Smith,USA,CA,Consumer
15303,Cassandra Guthrie,USA,CA,Consumer
15528,Gwendolyn Nunez,USA,NM,Consumer
15325,Isabelle Armstrong,USA,FL,Consumer
8389,Amanda Brown,USA,NJ,Consumer
8566,Stephen Lee,USA,NY,Consumer
17528,Tatiana Cantrell,USA,OR,Consumer
16114,Velma Mcguire,USA,NY,Consumer
20346,Kitra Gamble,USA,FL,Consumer
20345,Summer Morse,USA,TX,Consumer
17130,Jolene Contreras,USA,TX,Consumer
16289,Dominique Morrison,USA,NY,Consumer
16249,Jayme Diaz,USA,NY,Consumer
16230,Kelsie Hopkins,USA,CT,Consumer
20010,Kameko Ayers,USA,CA,Consumer
18443,Jemima Grimes,USA,CA,Consumer
15944,Natalie Parks,USA,CA,Consumer
17656,Cally Callahan,USA,CA,Consumer
17674,Willow Johns,USA,NY,Consumer
16296,Mechelle Sharpe,USA,TX,Consumer
19967,Deanna Harrington,USA,CA,Consumer
17053,Galena Erickson,USA,NY,Consumer
9309,Mary Wilson,USA,NJ,Consumer
3386,Justin Smith,USA,TX,Consumer
8040,Mary Smith,USA,CA,Consumer
4918,Mary Gray,USA,NC,Consumer
6534,Mary Smith,USA,OH,Consumer
6938,Kathleen Smith,USA,NM,Consumer
2165,Mary Clark,USA,KY,Consumer
7539,Jonathan Burns,USA,CA,Consumer
4721,Scott Keith,USA,IL,Consumer
3016,Mary Smith,USA,CO,Consumer
5823,Mary Gardner,USA,PA,Consumer
910,Mary Smith,USA,OH,Consumer
9963,Roy Merritt,USA,TX,Consumer
399,Mary Perez,USA,NV,Consumer
9550,Christian Smith,USA,TX,Consumer
7137,Thomas Reyes,USA,CA,Consumer
9996,Mary Garner,USA,CA,Consumer
3118,Mary Francis,USA,NC,Corporate
1256,Rebecca Smith,USA,CA,Corporate
7899,Donald Tran,USA,KY,Corporate
2818,Mary Smith,USA,IN,Corporate
10463,Mary Graham,USA,PA,Corporate
6495,Mary Russell,USA,CA,Corporate
144,David Smith,USA,NY,Corporate
6640,Patricia Gonzalez,USA,OR,Corporate
13292,Katelyn Ware,USA,CA,Corporate
14686,Carly Walker,USA,NY,Corporate
8164,Kathleen Harper,USA,TX,Corporate
13131,Mira Boone,USA,NM,Corporate
13454,Ina Banks,USA,LA,Corporate
14413,Lavinia Petty,USA,CA,Corporate
14520,Hilary Wall,USA,CA,Corporate
13019,Madonna Lopez,USA,TX,Corporate
14181,Blossom Neal,USA,CA,Corporate
13126,Raya Owens,USA,UT,Corporate
14534,Evangeline Combs,USA,NC,Corporate
14659,Whitney Woodward,USA,VA,Corporate
14376,Lilah Gilliam,USA,NM,Corporate
13087,Gemma Brooks,USA,NM,Corporate
14085,Gretchen Duncan,USA,NJ,Corporate
14247,Amena Lawson,USA,MI,Corporate
14457,Erica Davidson,USA,UT,Corporate
13426,September Bentley,USA,CA,Corporate
13389,Echo Wiggins,USA,PA,Corporate
13388,Astra Irwin,USA,CA,Corporate
13118,Sydney Garza,USA,CA,Corporate
14064,Leandra Sullivan,USA,AZ,Corporate
13495,Bethany Sims,USA,FL,Corporate
13530,Faith Knox,USA,NJ,Corporate
14386,Yoshi Whitfield,USA,MA,Corporate
14116,Bertha Love,USA,NJ,Corporate
14186,Azalia Gonzales,USA,CA,Corporate
14114,Hedy Baird,USA,PA,Corporate
14595,Halee Dyer,USA,TX,Corporate
4923,Crystal Smith,USA,IL,Corporate
362,Mary Smith,USA,CA,Corporate
13699,Victoria Leblanc,USA,CA,Corporate
13555,Ocean Jones,USA,TX,Corporate
12761,Cecilia Kramer,USA,DC,Corporate
12815,Alma Day,USA,MI,Corporate
1549,Diane Wiggins,USA,OR,Corporate
13949,Skyler Wall,USA,CA,Corporate
13985,Linda Robinson,USA,OR,Corporate
5057,Angela Lee,USA,IN,Corporate
13876,Kellie Kelley,USA,CA,Corporate
11304,Alexander Campbell,USA,CA,Corporate
13713,Darryl Lynch,USA,WI,Corporate
10985,Samantha Nguyen,USA,OH,Corporate
12775,Amena Alexander,USA,CA,Corporate
13910,Wynter Bryant,USA,CA,Corporate
10266,Scott Randolph,USA,OH,Corporate
14796,Dominique Richard,USA,TX,Corporate
756,Robert Smith,USA,MA,Corporate
12750,Martena Hodge,USA,WI,Corporate
6842,Carol Reese,USA,CA,Corporate
13558,Abigail Carver,USA,CA,Corporate
9672,Carl Jones,USA,ID,Corporate
13539,Delilah Trevino,USA,OH,Corporate
9233,Timothy Wall,USA,IL,Corporate
13556,Eleanor Mcclure,USA,CT,Corporate
10304,Mary Watson,USA,IL,Corporate
11427,Deborah Martin,USA,CA,Corporate
654,Mary Smith,USA,FL,Corporate
12451,Camilla Hopper,USA,CA,Corporate
12629,Nerea Pennington,USA,MD,Corporate
12700,Rama Nieves,USA,CA,Corporate
12482,Mia Sampson,USA,NY,Corporate
12554,Raya Mills,USA,UT,Corporate
12517,Kai Pace,USA,NY,Corporate
12444,Lillian Ryan,USA,MA,Corporate
12569,Ursa Hart,USA,NY,Corporate
12639,Molly Travis,USA,AZ,Corporate
12727,Aspen Velasquez,USA,CT,Corporate
12493,Aubrey Carson,USA,MD,Corporate
12743,Christen Joyner,USA,MD,Corporate
12508,Teegan Maldonado,USA,CA,Corporate
12562,Eugenia Jenkins,USA,TX,Corporate
12454,Iona Waller,USA,CA,Corporate
12544,Jordan Weber,USA,NY,Corporate
12950,Adele Mccormick,USA,CA,Corporate
14972,Evangeline Sanders,USA,CA,Corporate
12927,Patience Gamble,USA,NV,Corporate
12889,Blossom Jennings,USA,SC,Corporate
15107,Nita Oneill,USA,OR,Corporate
7760,Mary Lynch,USA,LA,Corporate
2082,Megan Holland,USA,GA,Corporate
9015,Alice Carroll,USA,FL,Corporate
6381,George Smith,USA,MI,Corporate
10246,Barbara Cameron,USA,NY,Corporate
11831,Jacob Smith,USA,NV,Corporate
11918,Steven Humphrey,USA,NY,Corporate
2024,Harold Bowman,USA,CA,Corporate
157,Catherine Chan,USA,CA,Corporate
5029,Kevin Smith,USA,HI,Corporate
903,Mary Ramirez,USA,CA,Corporate
7238,Mary Smith,USA,HI,Corporate
7332,Mary Herman,USA,WI,Corporate
1217,Robert Compton,USA,IL,Corporate
1866,Jessica Huffman,USA,NY,Corporate
5816,Barbara Smith,USA,IL,Corporate
5512,Timothy Mccormick,USA,NY,Corporate
5428,Mary Smith,USA,WI,Corporate
7085,Sean Thomas,USA,WA,Corporate
11351,Mary Smith,USA,AZ,Corporate
10354,Mary Patel,USA,AZ,Corporate
8568,Catherine Beck,USA,CA,Corporate
4285,Johnny Cox,USA,CA,Corporate
19235,Robin Maddox,USA,NY,Corporate
17471,Zenaida Cabrera,USA,NC,Corporate
20653,Karina Mason,USA,CA,Corporate
1061,Mary Liu,USA,GA,Corporate
18582,Jaquelyn Roach,USA,CA,Corporate
18046,Jaquelyn Navarro,USA,CO,Corporate
18240,Emma Schneider,USA,CA,Corporate
18269,Maile Fisher,USA,KS,Corporate
18268,Vivien Barnett,USA,NY,Corporate
19053,Serina Atkinson,USA,TX,Corporate
16484,Chelsea Workman,USA,IL,Corporate
19050,Martina Robinson,USA,NY,Corporate
19247,Minerva Harrell,USA,NC,Corporate
16402,Kerry Ayala,USA,NY,Corporate
19094,Hadassah Morton,USA,RI,Corporate
19146,Jade Adkins,USA,IL,Corporate
16523,Abigail Mercer,USA,CA,Corporate
15862,Beatrice Pacheco,USA,FL,Corporate
18826,Dawn Cooper,USA,FL,Corporate
15716,Kelsie Ferrell,USA,RI,Corporate
15860,Charity Sandoval,USA,NJ,Corporate
15858,Tamara Foreman,USA,GA,Corporate
18750,Moana Solis,USA,CA,Corporate
15888,Kylynn French,USA,FL,Corporate
18816,Cara Mathis,USA,TX,Corporate
8035,Mark Andrews,USA,CA,Corporate
9460,Patrick Smith,USA,OH,Corporate
17327,Geraldine Cotton,USA,CA,Corporate
20626,Sloane Guerrero,USA,CA,Corporate
20464,Daryl Kinney,USA,NV,Corporate
20445,Cassandra Valdez,USA,UT,Corporate
6042,Mary Smith,USA,TX,Corporate
17905,Diana Wyatt,USA,CT,Corporate
18317,Clementine Rosario,USA,HI,Corporate
16002,Carissa Potts,USA,IL,Corporate
18877,Pandora Wolf,USA,MO,Corporate
17343,Emma Will,USA,AZ,Corporate
15965,Vivian Trujillo,USA,NY,Corporate
8449,Mary Smith,USA,FL,Corporate
18297,Leandra Neal,USA,VA,Corporate
18332,Heidi Williams,USA,OR,Corporate
20711,Anastasia Moses,USA,GA,Corporate
16034,Harriet David,USA,AZ,Corporate
16016,Alexa Andrews,USA,IL,Corporate
15998,Tamara Scott,USA,VA,Corporate
20728,Hedda Beck,USA,CA,Corporate
17501,Roanna Grant,USA,MI,Corporate
20601,Aphrodite Grant,USA,DC,Corporate
17462,Martina Rice,USA,NM,Corporate
2832,Angela Smith,USA,HI,Corporate
20472,Mechelle Matthews,USA,TX,Corporate
18023,Abigail Fitzpatrick,USA,GA,Corporate
17951,Madonna Sexton,USA,IL,Corporate
20525,Minerva Porter,USA,OH,Corporate
15938,Kim Rodriguez,USA,CA,Corporate
8956,Jose Miller,USA,KS,Corporate
16010,Sarah Adkins,USA,UT,Corporate
466,Mary Savage,USA,NY,Corporate
17984,Chelsea Johns,USA,WV,Corporate
17512,September Rhodes,USA,CA,Corporate
1376,Mary Austin,USA,NY,Corporate
8601,Mary Campbell,USA,FL,Corporate
20627,Ora Bates,USA,DC,Corporate
12148,Andrea Martin,USA,AZ,Corporate
15395,Chava Carrillo,USA,IL,Corporate
15646,Martha Hood,USA,CA,Corporate
15609,Bertha Lowery,USA,CA,Corporate
15375,Mari Beach,USA,PA,Corporate
15478,Linda Workman,USA,FL,Corporate
15658,Karleigh Conley,USA,NJ,Corporate
18673,Kevyn Christensen,USA,CA,Corporate
15546,Rhonda Kim,USA,PA,Corporate
18688,Robin Welch,USA,CA,Corporate
15562,Hiroko Hart,USA,CA,Corporate
18723,Patience Blake,USA,CA,Corporate
15651,Sybill Solis,USA,TX,Corporate
15416,Camilla Guerrero,USA,GA,Corporate
4365,Mary Young,USA,CA,Corporate
721,Catherine Thompson,USA,SC,Corporate
17592,Katelyn Chapman,USA,NC,Corporate
19793,Katelyn Kim,USA,OH,Corporate
16314,Pascale Russell,USA,FL,Corporate
18947,Ursa Ramsey,USA,OR,Corporate
17782,Mariko Phillips,USA,AZ,Corporate
19953,Oprah Chavez,USA,CO,Corporate
17171,Eugenia Slater,USA,CA,Corporate
20223,Abra Malone,USA,AZ,Corporate
17853,Astra Alexander,USA,IL,Corporate
17080,Audrey Moss,USA,PA,Corporate
20238,Violet Oneill,USA,CA,Corporate
17132,Laurel Guthrie,USA,CA,Corporate
19806,Katell Wolf,USA,TX,Corporate
20022,Xandra Mckay,USA,NY,Corporate
19931,Remedios Hardin,USA,MI,Corporate
20165,Rama Daniels,USA,NY,Corporate
20021,Basia Norris,USA,CA,Corporate
15172,Sierra Hawkins,USA,MI,Corporate
16236,Karyn Huff,USA,MD,Corporate
19787,Shelley Robles,USA,NJ,Corporate
19768,Jenette Jacobs,USA,CA,Corporate
18941,Shellie Hartman,USA,TX,Corporate
17094,Nerea Chandler,USA,TX,Corporate
18569,Quin Hale,USA,DC,Corporate
16361,Sloane Watts,USA,NY,Corporate
20019,Raya Bray,USA,CA,Corporate
15259,Carla Webster,USA,IL,Corporate
19998,Lani Edwards,USA,CA,Corporate
20016,Lacy Morrow,USA,PA,Corporate
18899,Tallulah Holt,USA,CA,Corporate
15146,Shana Elliott,USA,NM,Corporate
16336,Xerxes Gay,USA,IL,Corporate
20283,Kelsie Singleton,USA,GA,Corporate
15289,Mary Byrd,USA,CA,Corporate
18561,Nyssa Pace,USA,CO,Corporate
18915,Hedda Anderson,USA,CA,Corporate
16334,Morgan Mayo,USA,WV,Corporate
16100,Deborah Grimes,USA,VA,Corporate
17858,Ginger Matthews,USA,CA,Corporate
15251,Alea Vasquez,USA,NJ,Corporate
273,Benjamin Smith,USA,NY,Corporate
3805,Melissa Smith,USA,MA,Corporate
677,Justin Nguyen,USA,IL,Corporate
4004,Paul Erickson,USA,CA,Corporate
3007,Jessica Shannon,USA,IL,Corporate
7773,Andrea Diaz,USA,WI,Corporate
4577,Scott Hudson,USA,VA,Corporate
11022,Carolyn Peck,USA,NY,Corporate
11577,Mary Smith,USA,MI,Corporate
885,Donna Powell,USA,VA,Corporate
11152,Mary Smith,USA,IL,Corporate
11854,Evelyn Smith,USA,NY,Corporate
10004,Kimberly Smith,USA,MI,Corporate
12353,Mary Ramirez,USA,FL,Corporate
9873,Theresa Padilla,USA,VA,Corporate
2206,Mary Peters,USA,CA,Corporate
11188,Rebecca White,USA,NY,Corporate
3564,William Smith,USA,NV,Corporate
7275,Mary Roach,USA,MT,Corporate
6026,Diana Smith,USA,NV,Corporate
10058,Elizabeth Proctor,USA,PA,Corporate
4271,Andrea Alexander,USA,CA,Corporate
11467,Hannah Smith,USA,CA,Corporate
4886,Angela Moore,USA,NJ,Corporate
8894,Laura Washington,USA,CA,Corporate
9064,Mary Mcmahon,USA,PA,Corporate
14620,Demetria Fisher,USA,CA,Corporate
14581,Anika Estrada,USA,AZ,Corporate
14136,Jolene Ford,USA,CA,Corporate
13439,Whitney Wiley,USA,MI,Corporate
7131,Mary Walton,USA,CA,Corporate
9566,Mary Smith,USA,CA,Corporate
13874,Lacy Erickson,USA,AZ,Corporate
14034,Eugenia Mcdowell,USA,NY,Corporate
12820,Daria Washington,USA,NV,Corporate
3991,Kevin Mitchell,USA,NJ,Corporate
12537,Aspen Mcgee,USA,MA,Corporate
14693,Azalia Mccray,USA,WI,Corporate
5734,Mary Stanley,USA,FL,Corporate
3651,Mary Sanders,USA,TX,Corporate
8036,Howard Smith,USA,CA,Corporate
18227,Whoopi Mcclain,USA,CA,Corporate
18110,Maggie Day,USA,OH,Corporate
16628,Xena Perez,USA,NY,Corporate
19080,Quincy Whitney,USA,NY,Corporate
19240,Gwendolyn Tate,USA,AZ,Corporate
18807,Jane Velez,USA,CA,Corporate
11205,Mary Harris,USA,FL,Corporate
17525,Minerva Morrison,USA,NY,Corporate
17283,Kelsie Golden,USA,TN,Corporate
17658,Jennifer Schultz,USA,CA,Corporate
17298,Moana Huff,USA,GA,Corporate
6062,Thomas Mejia,USA,GA,Corporate
17553,Jillian Mason,USA,NY,Corporate
17532,Dominique Miles,USA,CA,Corporate
20333,Rhonda Lott,USA,FL,Corporate
15268,Vivien Becker,USA,HI,Corporate
20338,Heidy Hester,USA,IL,Corporate
20028,Gwendolyn Hood,USA,OR,Corporate
17479,Selma Simpson,USA,IL,Corporate
17478,Ingrid Hopper,USA,NY,Corporate
5080,Mary Smith,USA,TX,Corporate
1041,Karen Coleman,USA,CA,Corporate
7556,Samantha Davis,USA,NY,Corporate
6189,Mary Smith,USA,CA,Corporate
11051,Edward Horn,USA,CA,Corporate
10394,Mary Smith,USA,IL,Corporate
6841,Linda Fisher,USA,CA,Corporate
2599,Mary Smith,USA,CA,Corporate
13109,Anika Chaney,USA,CA,Corporate
13162,Ora Ward,USA,HI,Corporate
13036,Roanna Morse,USA,OR,Corporate
13161,Sloane Justice,USA,CA,Corporate
14622,Mary Page,USA,CA,Corporate
14355,Tatyana Abbott,USA,TX,Corporate
14493,Christen Chang,USA,UT,Corporate
12975,Ciara Walter,USA,CA,Corporate
14098,September Leonard,USA,NY,Corporate
12988,Orli Waters,USA,CA,Corporate
12970,Yeo Norman,USA,CA,Corporate
13608,Natalie Miranda,USA,IL,Corporate
14787,Eve Wooten,USA,TX,Corporate
13768,Amela Glover,USA,MD,Corporate
14786,Chava Montgomery,USA,CT,Corporate
2503,Ryan Perkins,USA,CA,Corporate
12757,Hope Scott,USA,MI,Corporate
11779,John Hudson,USA,CA,Corporate
13817,Margaret Ross,USA,CA,Corporate
5597,Robert Irwin,USA,KS,Corporate
13682,Carly Mueller,USA,WA,Corporate
12339,William Smith,USA,HI,Corporate
12595,Chantale Church,USA,NY,Corporate
12694,Mikayla Velazquez,USA,PA,Corporate
12655,Sheila Harrington,USA,CO,Corporate
12438,Filipe Godinho,USA,CO,Corporate
12953,Karina Ware,USA,NY,Corporate
15118,Nadine Bray,USA,OR,Corporate
15095,Sylvia Johnston,USA,MD,Corporate
12944,Felicia Scott,USA,CA,Corporate
15089,Gemma Pruitt,USA,GA,Corporate
14304,Constance Hebert,USA,NY,Corporate
2369,Deborah Reid,USA,OH,Corporate
12756,Sacha Rhodes,USA,IL,Corporate
12501,Brenna Hardy,USA,NJ,Corporate
12608,Shay Frazier,USA,CA,Corporate
12669,Carolyn Simpson,USA,AZ,Corporate
10199,Susan Rhodes,USA,FL,Corporate
1945,Michael Mullins,USA,NY,Corporate
11483,Zachary Manning,USA,NJ,Corporate
18096,Sonia Mcke,USA,MD,Corporate
18091,Aphrodite Reynolds,USA,CA,Corporate
18160,Cora Franco,USA,LA,Corporate
18067,Sheila Gilbert,USA,TX,Corporate
19195,Mikayla Morin,USA,AZ,Corporate
16392,Lacey Luna,USA,GA,Corporate
16391,September Maldonado,USA,NY,Corporate
19117,Lacota Mcdowell,USA,CA,Corporate
19045,Jordan Larson,USA,CA,Corporate
19099,Aileen Mendez,USA,IL,Corporate
16597,Venus Mayer,USA,IL,Corporate
19055,Raya Baker,USA,CA,Corporate
18772,Penelope Herman,USA,CA,Corporate
15840,Hermione Herring,USA,TX,Corporate
15874,Cherokee Grant,USA,HI,Corporate
17417,Deanna Yang,USA,CA,Corporate
17740,Aphrodite Hopper,USA,NM,Corporate
18391,Irma Pena,USA,CA,Corporate
15,Jane Luna,USA,CA,Corporate
17486,Christen Delaney,USA,PA,Corporate
17921,Tamara Haney,USA,CA,Corporate
17485,Harriet Patton,USA,IL,Corporate
17299,Orli Lambert,USA,CA,Corporate
15975,Naida Sharpe,USA,DC,Corporate
20416,Deysi Dean,USA,TX,Corporate
17386,Carolyn Camacho,USA,PA,Corporate
18522,Ila Callahan,USA,CA,Corporate
20649,Renee Fernandez,USA,MD,Corporate
17966,Quail Byrd,USA,CA,Corporate
20720,Brie Potter,USA,TX,Corporate
11746,Frances Smith,USA,CA,Corporate
18500,Justina Turner,USA,IL,Corporate
20681,Helen Hewitt,USA,CA,Corporate
15484,Signe Henson,USA,CA,Corporate
15537,India Slater,USA,CA,Corporate
18698,Cheyenne Knowles,USA,OR,Corporate
15620,Sheila Norman,USA,OK,Corporate
15600,Iola Sampson,USA,RI,Corporate
15453,Xantha Nieves,USA,NJ,Corporate
18720,Alika Schwartz,USA,VA,Corporate
17534,Harriet Warner,USA,PA,Corporate
17603,Constance Alvarado,USA,FL,Corporate
17598,Winifred Maddox,USA,TN,Corporate
17238,Violet Hester,USA,NM,Corporate
16324,Ori Zimmerman,USA,FL,Corporate
18585,Eden Martin,USA,NY,Corporate
20069,Shay Garner,USA,NY,Corporate
19796,Alisa Rutledge,USA,CA,Corporate
16136,Quemby Wolfe,USA,NV,Corporate
20137,Rina Chaney,USA,NY,Corporate
20119,Jael Huber,USA,NV,Corporate
19812,Carolyn Leon,USA,CA,Corporate
19159,Roary Kirk,USA,NY,Corporate
19194,Karleigh Tran,USA,CA,Corporate
16605,Aphrodite Dickson,USA,IL,Corporate
15884,Danielle Lopez,USA,IL,Corporate
17630,Myra Cardenas,USA,CA,Corporate
17647,Zenaida Garrett,USA,CA,Corporate
18421,Hannah Mclaughlin,USA,CA,Corporate
20474,Quin Aguilar,USA,OH,Corporate
15408,Noelle Sampson,USA,TN,Corporate
15473,Teegan Brandy,USA,TX,Corporate
20135,Jaquelyn Huffman,USA,TX,Corporate
17119,Jael Clemons,USA,GA,Corporate
20097,Fiona Berg,USA,CA,Corporate
20258,Felicia Roberts,USA,MA,Corporate
20000,Justina Weiss,USA,CA,Corporate
17160,Lenore Richards,USA,TX,Corporate
18578,Dorothy Workman,USA,CA,Corporate
17839,Jolene Hood,USA,DE,Corporate
2898,Christine Smith,USA,CA,Corporate
2438,Mary Ford,USA,NY,Corporate
3512,Jennifer Smith,USA,CA,Corporate
11754,Aaron Smith,USA,MI,Corporate
2489,Amanda Smith,USA,TX,Corporate
2730,Mary Baldwin,USA,NY,Corporate
10968,Diana Smith,USA,IL,Corporate
741,Johnny Medina,USA,NY,Corporate
4774,Mary Martinez,USA,HI,Corporate
11234,Martha Smith,USA,MD,Corporate
3324,Mary Smith,USA,CO,Corporate
8387,Richard Fuentes,USA,HI,Corporate
699,Raymond Richards,USA,TX,Corporate
8402,Mary King,USA,NY,Corporate
2340,Margaret Cooley,USA,CO,Corporate
9914,Jose York,USA,NY,Corporate
14540,Iris Holt,USA,OH,Corporate
13293,Nell Reed,USA,TX,Corporate
13041,Imani Miles,USA,NY,Corporate
13491,Claudia Stanton,USA,TX,Corporate
14486,Selma Rivas,USA,PA,Corporate
14076,Shay Burris,USA,CA,Corporate
13274,Frances Cannon,USA,IL,Corporate
14521,Kelsie Dale,USA,CA,Corporate
13346,Ivory Mclean,USA,OH,Corporate
14611,Shafira Ashley,USA,TX,Corporate
14610,Constance Howe,USA,NY,Corporate
14217,Rosalyn Morrison,USA,CA,Corporate
13289,Stacey Luna,USA,CA,Corporate
14379,Rose Skinner,USA,MD,Corporate
14410,Mara Jimenez,USA,IL,Corporate
14144,Rina Rosales,USA,TX,Corporate
13360,Iona Strickland,USA,OR,Corporate
14324,Ella Langley,USA,MI,Corporate
14606,Carol Booker,USA,MI,Corporate
14250,Hillary Cleveland,USA,DE,Corporate
14088,Lacota Macias,USA,NC,Corporate
14479,Mechelle Byrd,USA,OH,Corporate
14640,Maite Sparks,USA,MI,Corporate
13393,Ginger Daniels,USA,CA,Corporate
14357,Olga Buck,USA,CO,Corporate
14460,Orli Farley,USA,CA,Corporate
13446,Alyssa Fulton,USA,CA,Corporate
14212,Maya Goff,USA,AZ,Corporate
14248,Zoe Fernandez,USA,IL,Corporate
14673,Desiree Huff,USA,NJ,Corporate
14618,Astra Hurley,USA,CA,Corporate
14100,Rebekah Velasquez,USA,MI,Corporate
14388,Gillian Rowe,USA,MD,Corporate
13082,Maisie Bowen,USA,MI,Corporate
13099,Sade Ross,USA,CA,Corporate
14279,Farrah Villarreal,USA,OK,Corporate
14652,Lynn Montgomery,USA,CA,Corporate
13368,Geraldine Collins,USA,OH,Corporate
13296,Donna Carpenter,USA,TX,Corporate
14224,Roanna Velasquez,USA,FL,Corporate
14651,Ila Pope,USA,CA,Corporate
13456,Tamara Beard,USA,MA,Corporate
14150,Katelyn Burris,USA,IL,Corporate
14523,Alexa Monroe,USA,TX,Corporate
13438,Quemby Shepherd,USA,CA,Corporate
13366,Deirdre Dotson,USA,CA,Corporate
5420,Dylan Hicks,USA,MI,Corporate
14843,Xerxes Clarke,USA,CA,Corporate
13716,Dorothy Woodward,USA,CA,Corporate
13589,Kitra Blackburn,USA,VA,Corporate
13661,Carol Chambers,USA,AZ,Corporate
12759,Jaquelyn Johnston,USA,NY,Corporate
13966,McKenzie Hull,USA,PA,Corporate
13570,Sloane Rojas,USA,CA,Corporate
13623,Fatima Craig,USA,CT,Corporate
10947,Eric Smith,USA,NJ,Corporate
13982,Yoshi Farrell,USA,CA,Corporate
14909,Contreras ,USA,IL,Corporate
13675,Veronica Medina,USA,IL,Corporate
14747,Aphrodite Castaneda,USA,CA,Corporate
12773,Violet Hernandez,USA,CT,Corporate
14872,Maggie Strickland,USA,NM,Corporate
14781,Patience Terry,USA,NY,Corporate
13673,Kevyn Watson,USA,TX,Corporate
14907,Xerxes Villarreal,USA,MI,Corporate
13960,Xantha Sanders,USA,CA,Corporate
13726,Hollee Jenkins,USA,VA,Corporate
14708,Sybil Clarke,USA,SC,Corporate
13797,Nita Mcmillan,USA,CA,Corporate
13563,Rhoda Burris,USA,IL,Corporate
14779,Madeline Griffin,USA,OK,Corporate
13959,Nevada Travis,USA,CA,Corporate
13688,Robin Wheeler,USA,NY,Corporate
10064,Mary Wood,USA,WA,Corporate
8700,Mary Smith,USA,WI,Home Office
5666,Katherine Martin,Puerto Rico,PR,Consumer
11270,Vincent Harris,USA,NY,Consumer
4720,Carolyn Smith,Puerto Rico,PR,Consumer
1055,Mary Smith,USA,TX,Home Office
7076,Mary Olson,USA,CA,Home Office
10964,Mary Morgan,USA,OR,Home Office
8781,Mary Chan,USA,FL,Home Office
4115,Bobby Mcgee,USA,IL,Home Office
11454,Ethan Wells,USA,FL,Home Office
2949,Shawn Ross,USA,PA,Consumer
441,Aaron Riddle,USA,NY,Home Office
7679,Mary Bruce,Puerto Rico,PR,Consumer
8195,Jennifer Smith,Puerto Rico,PR,Consumer
9411,Nicole Gentry,USA,NY,Home Office
11899,Mary Taylor,USA,MI,Consumer
8443,Margaret Jones,Puerto Rico,PR,Consumer
11341,Mary Meyer,Puerto Rico,PR,Consumer
12391,Evelyn Lewis,Puerto Rico,PR,Home Office
4442,Joshua Davis,Puerto Rico,PR,Corporate
1413,Mary Mcguire,USA,IL,Home Office
9184,Jeffrey Rodriguez,Puerto Rico,PR,Home Office
11070,Beverly Hardin,Puerto Rico,PR,Corporate
11990,Linda Obrien,USA,FL,Home Office
9472,Thomas Jimenez,USA,CA,Home Office
4647,Mary Smith,Puerto Rico,PR,Consumer
10276,Mary Gutierrez,USA,NY,Home Office
5808,Amanda Smith,USA,CO,Home Office
1990,Kathryn Smith,USA,AZ,Home Office
4077,Amy Smith,USA,CA,Consumer
8166,Patricia Smith,USA,IL,Home Office
7089,Grace Snyder,Puerto Rico,PR,Consumer
9911,Mary Smith,Puerto Rico,PR,Consumer
6531,Sara Smith,USA,CA,Consumer
12144,Mary Gallegos,USA,CA,Consumer
12003,Mary Smith,USA,CA,Home Office
4904,Bruce Smith,USA,NJ,Home Office
6427,Nicholas Strickland,USA,NJ,Home Office
8044,Richard Smith,USA,MD,Home Office
8626,Scott Vega,USA,IN,Home Office
8881,Mary Weeks,Puerto Rico,PR,Consumer
2209,Emma Ramos,Puerto Rico,PR,Consumer
4586,Mary Bryant,USA,OH,Consumer
2754,Mary Rich,USA,CA,Home Office
4702,Mary Smith,USA,CA,Home Office
12357,Harry Smith,USA,NJ,Consumer
2279,Olivia Burns,Puerto Rico,PR,Home Office
6502,Linda Trujillo,Puerto Rico,PR,Home Office
6930,Paul Morton,USA,HI,Home Office
8869,Thomas Lambert,Puerto Rico,PR,Consumer
11951,Steven Benton,USA,MI,Home Office
457,Mary Smith,USA,NY,Home Office
5404,Sara Castillo,Puerto Rico,PR,Consumer
1857,Mary Smith,Puerto Rico,PR,Consumer
11949,Mary Smith,USA,LA,Home Office
3775,John Johnson,USA,OH,Home Office
11732,Mary Johnson,Puerto Rico,PR,Consumer
11644,Mildred Smith,Puerto Rico,PR,Consumer
2868,Mary Castillo,USA,GA,Home Office
3082,Mary Smith,USA,MO,Home Office
114,Alice Warner,USA,CA,Home Office
3827,Mary Smith,Puerto Rico,PR,Corporate
12028,Steven Smith,USA,NJ,Home Office
2954,Jordan Smith,USA,WV,Home Office
2993,Mildred Clark,USA,GA,Consumer
